fold,held_patient,ligand,receptor,ligand_receptor_pair,Receiver,Sender,pair_importance
26,P33,VEGFB,NRP1,VEGFB → NRP1,0.00011333810017320101,0.0,0.00011333810017320101
27,P35,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0010035616584121514,2.7354968100460764e-06,0.0010062971552221975
27,P35,CCL2,CCR2,CCL2 → CCR2,4.849396804275749e-05,1.9118261188287643e-06,5.0405794161586254e-05
27,P35,CCL3,CCR1,CCL3 → CCR1,2.437438107916848e-05,0.005835992979433413,0.005860367360512582
27,P35,CCL3,CCR5,CCL3 → CCR5,0.002662356293496662,0.002856364188705719,0.005518720482202382
27,P35,CCL3L1,CCR1,CCL3L1 → CCR1,0.0004641550497388165,0.0004327845544552426,0.0008969396041940591
27,P35,CCL4,CCR5,CCL4 → CCR5,0.002145445812290935,0.0064768419044324305,0.008622287716723366
27,P35,CCL5,CCR1,CCL5 → CCR1,1.861271053326232e-05,0.044977203598282695,0.04499581630881596
27,P35,CCL5,CCR4,CCL5 → CCR4,8.3634415440103e-07,0.006952667192482432,0.006953503536636833
27,P35,CCL5,CCR5,CCL5 → CCR5,0.00011053193384731322,0.019192725585297804,0.019303257519145117
27,P35,CD274,PDCD1,CD274 → PDCD1,0.001482893428150892,1.8595935563733961e-06,0.0014847530217072654
27,P35,CD40LG,CD40,CD40LG → CD40,2.116832609726712e-05,1.590751738067014e-05,3.707584347793726e-05
27,P35,CD86,CD28,CD86 → CD28,0.0004377294856465453,0.00020708785484930406,0.0006448173404958494
27,P35,CD86,CTLA4,CD86 → CTLA4,0.004462475481777312,0.0002037382782991616,0.004666213760076474
27,P35,CSF1,CSF1R,CSF1 → CSF1R,0.0012100964208447453,8.226797570376053e-05,0.0012923643965485057
27,P35,CXCL13,CXCR5,CXCL13 → CXCR5,2.072995317719445e-05,0.00011748975068030162,0.00013821970385749608
27,P35,CXCL16,CXCR6,CXCL16 → CXCR6,0.000540073511279276,7.95820821314092e-05,0.0006196555934106853
27,P35,CXCL2,DPP4,CXCL2 → DPP4,2.2415168893421986e-06,7.528634478990411e-06,9.77015136833261e-06
27,P35,FASLG,FAS,FASLG → FAS,0.00011323210948089987,0.00024475020117712033,0.0003579823106580202
27,P35,HLA-B,KIR3DL2,HLA-B → KIR3DL2,3.4637581429284262e-06,0.01618948295759728,0.01619294671574021
27,P35,HLA-C,KIR2DL3,HLA-C → KIR2DL3,5.94117037505022e-06,0.08728977431317575,0.0872957154835508
27,P35,HLA-E,KLRC1,HLA-E → KLRC1,2.275141843989097e-05,0.018909107262432567,0.01893185868087246
27,P35,HLA-E,KLRC2,HLA-E → KLRC2,3.5272764867201535e-06,0.026065243867789998,0.026068771144276717
27,P35,HLA-E,KLRK1,HLA-E → KLRK1,0.0002610248920210194,0.008661539761623257,0.008922564653644277
27,P35,HLA-F,KIR3DL2,HLA-F → KIR3DL2,5.536439642347049e-05,0.004809586482684234,0.004864950879107705
27,P35,HLA-F,LILRB1,HLA-F → LILRB1,6.546821323744355e-05,0.0023581289271767504,0.002423597140414194
27,P35,HLA-F,LILRB2,HLA-F → LILRB2,0.00028890534073199503,0.0327746113608555,0.0330635167015875
27,P35,HLA-G,LILRB1,HLA-G → LILRB1,3.365237628305935e-05,0.002810448238995863,0.0028441006152789224
27,P35,HLA-G,LILRB2,HLA-G → LILRB2,0.0005283607707390631,0.014490705513944583,0.015019066284683646
27,P35,ICAM1,ITGAL,ICAM1 → ITGAL,0.007900213280854653,8.478399662404709e-05,0.0079849972774787
27,P35,ICOSLG,ICOS,ICOSLG → ICOS,0.0014681875583347464,7.629996259995976e-06,0.0014758175545947425
27,P35,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.0042499521862458915,0.00546089782465863,0.00971085001090452
27,P35,LGALS9,P4HB,LGALS9 → P4HB,0.008141830889130418,0.0022298801171514123,0.01037171100628183
27,P35,LTA,TNFRSF14,LTA → TNFRSF14,0.0005832318094970854,2.596331347592551e-06,0.000585828140844678
27,P35,LTA,TNFRSF1A,LTA → TNFRSF1A,2.8316196361295443e-05,7.4311621120233585e-06,3.57473584733188e-05
27,P35,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0017296841761759068,5.175833065408234e-06,0.001734860009241315
27,P35,LTB,LTBR,LTB → LTBR,7.127092309225712e-05,0.001613909122870771,0.0016851800459630282
27,P35,PVR,CD226,PVR → CD226,3.5525180249466847e-06,0.0,3.5525180249466847e-06
27,P35,PVR,CD96,PVR → CD96,0.00201828757095685,2.0447550698576495e-06,0.002020332326026708
27,P35,PVR,TIGIT,PVR → TIGIT,0.0016949318541656599,0.0,0.0016949318541656599
27,P35,SELPLG,SELL,SELPLG → SELL,0.0003812853465215652,0.005489070783740463,0.005870356130262028
27,P35,TGFB1,TGFBR3,TGFB1 → TGFBR3,3.931539547171952e-05,4.300140748536598e-05,8.231680295708551e-05
27,P35,TNF,TNFRSF1A,TNF → TNFRSF1A,2.707621565402434e-05,0.00032891244615171084,0.00035598866180573517
27,P35,TNF,TNFRSF1B,TNF → TNFRSF1B,0.003937726249573193,1.0550690663013808e-05,0.003948276940236206
27,P35,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,4.420467828408816e-06,1.314397120142013e-05,1.7564439029828947e-05
27,P35,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,1.171442755815957e-05,0.00017476235062653312,0.0001864767781846927
27,P35,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,6.003991806476098e-07,4.214277622500016e-05,4.274317540564777e-05
27,P35,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,6.620136749314106e-06,2.934627388851979e-06,9.554764138166085e-06
27,P35,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.0001368957702908719,6.753774918331934e-06,0.00014364954520920385
27,P35,TNFSF14,LTBR,TNFSF14 → LTBR,0.0009887478784584296,2.0583537289178117e-05,0.0010093314157476078
27,P35,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.0008064455152442638,3.530847533859012e-06,0.0008099763627781229
27,P35,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,8.50905180275299e-05,1.6177093659438905e-06,8.67082273934738e-05
27,P35,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,0.00021678100254987644,4.301514899844277e-05,0.0002597961515483192
27,P35,VEGFA,NRP1,VEGFA → NRP1,0.00017375843607699302,0.00011993979686258353,0.00029369823293957654
27,P35,VEGFA,NRP2,VEGFA → NRP2,2.2359645379028014e-07,1.731908367854861e-05,1.754268013233889e-05
27,P35,VEGFB,NRP1,VEGFB → NRP1,0.00020677224726243257,2.53826926193803e-06,0.0002093105165243706
28,P4,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0005052911577751723,0.0,0.0005052911577751723
28,P4,CCL2,CCR2,CCL2 → CCR2,0.0,0.0,0.0
28,P4,CCL3,CCR1,CCL3 → CCR1,0.0,0.007534783173319258,0.007534783173319258
28,P4,CCL3,CCR5,CCL3 → CCR5,0.0018657600817024932,0.005841295130013393,0.007707055211715886
28,P4,CCL3L1,CCR1,CCL3L1 → CCR1,0.0006684286789309004,0.0008138492602203052,0.0014822779391512057
28,P4,CCL4,CCR5,CCL4 → CCR5,0.0015669056279763326,0.00585924406914725,0.007426149697123583
28,P4,CCL5,CCR1,CCL5 → CCR1,0.0,0.04367670670158984,0.04367670670158984
28,P4,CCL5,CCR4,CCL5 → CCR4,6.148276287297658e-06,0.006157796470313604,0.006163944746600902
28,P4,CCL5,CCR5,CCL5 → CCR5,0.00045817450590345367,0.011453522540538476,0.011911697046441929
28,P4,CD274,PDCD1,CD274 → PDCD1,0.0016901736886532662,1.5380412518036645e-05,0.0017055541011713029
28,P4,CD40LG,CD40,CD40LG → CD40,3.0202327938146493e-05,0.0,3.0202327938146493e-05
28,P4,CD86,CD28,CD86 → CD28,0.0011696938755193112,1.4638712264500956e-06,0.0011711577467457613
28,P4,CD86,CTLA4,CD86 → CTLA4,0.0027034280659384807,0.0003902384696875861,0.0030936665356260666
28,P4,CSF1,CSF1R,CSF1 → CSF1R,0.0004681133241086233,4.3906455513555345e-05,0.0005120197796221786
28,P4,CXCL13,CXCR5,CXCL13 → CXCR5,1.5043535104962444e-05,0.0002429061607972821,0.00025794969590224457
28,P4,CXCL16,CXCR6,CXCL16 → CXCR6,0.0003544784034132,0.0001623029859136848,0.0005167813893268848
28,P4,CXCL2,DPP4,CXCL2 → DPP4,1.7873942174229768e-06,0.0,1.7873942174229768e-06
28,P4,FASLG,FAS,FASLG → FAS,0.0,4.934388417498039e-06,4.934388417498039e-06
28,P4,HLA-B,KIR3DL2,HLA-B → KIR3DL2,2.4359979959683847e-07,0.008203906056289054,0.008204149656088651
28,P4,HLA-C,KIR2DL3,HLA-C → KIR2DL3,7.404199060191656e-06,0.014739545127542471,0.014746949326602662
28,P4,HLA-E,KLRC1,HLA-E → KLRC1,8.489213621477424e-07,0.009871634523950207,0.009872483445312354
28,P4,HLA-E,KLRC2,HLA-E → KLRC2,0.0,0.011843076134870833,0.011843076134870833
28,P4,HLA-E,KLRK1,HLA-E → KLRK1,1.7647006929379544e-05,0.004811251249557411,0.004828898256486791
28,P4,HLA-F,KIR3DL2,HLA-F → KIR3DL2,5.619950598842135e-06,0.0024989724325494376,0.0025045923831482795
28,P4,HLA-F,LILRB1,HLA-F → LILRB1,0.00011666478992379436,0.022827027012036934,0.02294369180196073
28,P4,HLA-F,LILRB2,HLA-F → LILRB2,0.0004655945901125411,0.028464481428572174,0.028930076018684716
28,P4,HLA-G,LILRB1,HLA-G → LILRB1,0.00021690367434986624,0.007829194637650755,0.008046098312000621
28,P4,HLA-G,LILRB2,HLA-G → LILRB2,0.0005247640036405974,0.02089540232230685,0.021420166325947447
28,P4,ICAM1,ITGAL,ICAM1 → ITGAL,0.005911947087661676,0.00016866279698968023,0.006080609884651356
28,P4,ICOSLG,ICOS,ICOSLG → ICOS,0.00018910596156234034,0.0,0.00018910596156234034
28,P4,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.008881972988457918,0.006297915336320871,0.01517988832477879
28,P4,LGALS9,P4HB,LGALS9 → P4HB,0.024871972562948742,0.0049687244929683475,0.02984069705591709
28,P4,LTA,TNFRSF14,LTA → TNFRSF14,0.00035856557610426074,0.0,0.00035856557610426074
28,P4,LTA,TNFRSF1A,LTA → TNFRSF1A,1.8132035879764914e-05,0.0,1.8132035879764914e-05
28,P4,LTA,TNFRSF1B,LTA → TNFRSF1B,0.001196579136130564,1.9227387631880633e-06,0.001198501874893752
28,P4,LTB,LTBR,LTB → LTBR,3.707628291008098e-05,0.0024118581025941955,0.0024489343855042763
28,P4,PVR,CD226,PVR → CD226,0.0,0.0,0.0
28,P4,PVR,CD96,PVR → CD96,0.0023063156035482806,0.0,0.0023063156035482806
28,P4,PVR,TIGIT,PVR → TIGIT,0.002005599382783664,0.0,0.002005599382783664
28,P4,SELPLG,SELL,SELPLG → SELL,0.0,0.002515386862642082,0.002515386862642082
28,P4,TGFB1,TGFBR3,TGFB1 → TGFBR3,7.53359848205693e-05,1.4717421123539426e-06,7.680772693292324e-05
28,P4,TNF,TNFRSF1A,TNF → TNFRSF1A,0.0007053420604547005,7.087887642634459e-05,0.0007762209368810451
28,P4,TNF,TNFRSF1B,TNF → TNFRSF1B,0.002553569695773806,6.013933925505532e-22,0.002553569695773806
28,P4,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,0.0,0.00013060042060275432,0.00013060042060275432
28,P4,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,4.911116121500953e-06,0.00014351197912053473,0.00014842309524203568
28,P4,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,0.0,0.0,0.0
28,P4,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,0.0,0.0,0.0
28,P4,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.00014115705995665725,1.8697425470212065e-05,0.00015985448542686932
28,P4,TNFSF14,LTBR,TNFSF14 → LTBR,0.00046725384822026854,3.844375529804779e-05,0.0005056976035183163
28,P4,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.0005122871611524236,2.876127269190846e-05,0.000541048433844332
28,P4,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,9.504307883868595e-05,0.0,9.504307883868595e-05
28,P4,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,2.6289630215558242e-05,2.7400085596618913e-05,5.368971581217716e-05
28,P4,VEGFA,NRP1,VEGFA → NRP1,3.932801812048268e-05,0.0,3.932801812048268e-05
28,P4,VEGFA,NRP2,VEGFA → NRP2,0.0,0.0,0.0
28,P4,VEGFB,NRP1,VEGFB → NRP1,0.00026611324022410916,6.192564752846065e-06,0.00027230580497695524
29,P5,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0012811984806573036,4.452506736581961e-06,0.0012856509873938856
29,P5,CCL2,CCR2,CCL2 → CCR2,5.39696783048757e-05,1.1546381352241932e-06,5.512431644009989e-05
29,P5,CCL3,CCR1,CCL3 → CCR1,6.752095079910696e-05,0.005797582765448519,0.005865103716247625
29,P5,CCL3,CCR5,CCL3 → CCR5,0.002213732043491881,0.0030280453765690425,0.005241777420060923
29,P5,CCL3L1,CCR1,CCL3L1 → CCR1,0.00021244515720860637,0.0001282009324820782,0.00034064608969068457
29,P5,CCL4,CCR5,CCL4 → CCR5,0.008909105799385704,0.010627618391691183,0.01953672419107689
29,P5,CCL5,CCR1,CCL5 → CCR1,1.834906848597942e-05,0.06645203900607793,0.06647038807456392
29,P5,CCL5,CCR4,CCL5 → CCR4,9.006907649864964e-05,0.013234620560650143,0.013324689637148793
29,P5,CCL5,CCR5,CCL5 → CCR5,0.0012275802369714163,0.026557028677767488,0.027784608914738905
29,P5,CD274,PDCD1,CD274 → PDCD1,0.005353422739484402,7.546940299178255e-05,0.005428892142476184
29,P5,CD40LG,CD40,CD40LG → CD40,7.6850221389639e-06,1.1176909142299978e-05,1.8861931281263878e-05
29,P5,CD86,CD28,CD86 → CD28,0.0006629453450751777,0.00019109088844752016,0.0008540362335226979
29,P5,CD86,CTLA4,CD86 → CTLA4,0.003568904254596544,0.00027208610910229317,0.003840990363698837
29,P5,CSF1,CSF1R,CSF1 → CSF1R,0.0007841599467986514,4.039964041864245e-05,0.0008245595872172939
29,P5,CXCL13,CXCR5,CXCL13 → CXCR5,4.439701999834678e-06,0.0011859734933507538,0.0011904131953505885
29,P5,CXCL16,CXCR6,CXCL16 → CXCR6,0.0009814268875367796,0.00021810779946566393,0.0011995346870024436
29,P5,CXCL2,DPP4,CXCL2 → DPP4,2.1357794284758753e-05,2.7522760046247203e-06,2.4110070289383473e-05
29,P5,FASLG,FAS,FASLG → FAS,0.0005326300206746989,2.9856609698450394e-05,0.0005624866303731492
29,P5,HLA-B,KIR3DL2,HLA-B → KIR3DL2,1.352318735058967e-05,0.012552215420289323,0.012565738607639912
29,P5,HLA-C,KIR2DL3,HLA-C → KIR2DL3,1.3053038605441749e-06,0.043958733357282016,0.04396003866114256
29,P5,HLA-E,KLRC1,HLA-E → KLRC1,5.5989853568968635e-05,0.015608607523722845,0.015664597377291815
29,P5,HLA-E,KLRC2,HLA-E → KLRC2,2.3523334099604456e-05,0.03124613803498336,0.03126966136908296
29,P5,HLA-E,KLRK1,HLA-E → KLRK1,0.0007198857570228255,0.026178662335416655,0.02689854809243948
29,P5,HLA-F,KIR3DL2,HLA-F → KIR3DL2,3.790217038573972e-06,0.002899679929713473,0.0029034701467520467
29,P5,HLA-F,LILRB1,HLA-F → LILRB1,6.653876487274943e-05,0.003997314847718322,0.004063853612591071
29,P5,HLA-F,LILRB2,HLA-F → LILRB2,0.00016348786824149669,0.02942126556912017,0.029584753437361666
29,P5,HLA-G,LILRB1,HLA-G → LILRB1,3.5657165037757936e-05,0.0022378105498428447,0.0022734677148806026
29,P5,HLA-G,LILRB2,HLA-G → LILRB2,0.0005168352062123891,0.026423945638506495,0.026940780844718883
29,P5,ICAM1,ITGAL,ICAM1 → ITGAL,0.0026458366144497597,9.728942008365709e-05,0.0027431260345334167
29,P5,ICOSLG,ICOS,ICOSLG → ICOS,0.00045461376912730853,1.1437169225127954e-05,0.00046605093835243647
29,P5,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.0028219214109601863,0.006794663592312243,0.00961658500327243
29,P5,LGALS9,P4HB,LGALS9 → P4HB,0.012135449138108307,0.0028071763841867456,0.014942625522295052
29,P5,LTA,TNFRSF14,LTA → TNFRSF14,0.0005778120402935127,5.169421697685688e-06,0.0005829814619911984
29,P5,LTA,TNFRSF1A,LTA → TNFRSF1A,3.385722709725271e-05,3.822693482034379e-05,7.20841619175965e-05
29,P5,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0010837950720727306,2.7355182827238048e-05,0.0011111502548999687
29,P5,LTB,LTBR,LTB → LTBR,7.54798133538671e-05,0.003235534798601467,0.003311014611955334
29,P5,PVR,CD226,PVR → CD226,9.922878768046456e-05,0.0,9.922878768046456e-05
29,P5,PVR,CD96,PVR → CD96,0.010267684223320452,1.1745455947919267e-05,0.01027942967926837
29,P5,PVR,TIGIT,PVR → TIGIT,0.009473604170236873,3.16163052955184e-06,0.009476765800766425
29,P5,SELPLG,SELL,SELPLG → SELL,0.0002759988602497105,0.0011930945028245487,0.0014690933630742593
29,P5,TGFB1,TGFBR3,TGFB1 → TGFBR3,0.00016656951591830844,2.168421269413921e-05,0.00018825372861244765
29,P5,TNF,TNFRSF1A,TNF → TNFRSF1A,0.0002860404614170812,0.00021535235368079072,0.0005013928150978719
29,P5,TNF,TNFRSF1B,TNF → TNFRSF1B,0.0031564021494494185,5.813659236508458e-05,0.0032145387418145033
29,P5,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,5.421582707157306e-06,2.359523439102415e-05,2.9016817098181455e-05
29,P5,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,2.078069116223141e-05,0.00013907439324111398,0.00015985508440334538
29,P5,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,1.66134132489096e-05,0.0003584825094799687,0.0003750959227288783
29,P5,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,6.883088184403101e-06,0.0,6.883088184403101e-06
29,P5,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.00028072268008330235,3.448607047078525e-05,0.0003152087505540876
29,P5,TNFSF14,LTBR,TNFSF14 → LTBR,0.00029815513719192604,7.212029746214471e-05,0.00037027543465407075
29,P5,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.002151803732276557,4.561466700147133e-05,0.002197418399278028
29,P5,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.0012782090015669614,4.464816803022748e-06,0.0012826738183699842
29,P5,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,0.0005513874240499801,0.00022691190908679447,0.0007782993331367746
29,P5,VEGFA,NRP1,VEGFA → NRP1,0.0001385173532062965,1.5442447654968543e-05,0.00015395980086126503
29,P5,VEGFA,NRP2,VEGFA → NRP2,2.0591368283223203e-05,2.5900562521968963e-05,4.6491930805192166e-05
29,P5,VEGFB,NRP1,VEGFB → NRP1,0.0006683956745408043,3.308239747971367e-05,0.000701478072020518
30,P6,BTLA,TNFRSF14,BTLA → TNFRSF14,0.00012019131017132927,0.00011358043725340874,0.000233771747424738
30,P6,CCL2,CCR2,CCL2 → CCR2,1.9766456885352197e-05,0.0,1.9766456885352197e-05
30,P6,CCL3,CCR1,CCL3 → CCR1,0.0001978631851265412,0.008466399381761724,0.008664262566888264
30,P6,CCL3,CCR5,CCL3 → CCR5,0.0029891117524230527,0.007065708413891794,0.010054820166314846
30,P6,CCL3L1,CCR1,CCL3L1 → CCR1,0.0006921386996834248,0.000464004865215223,0.001156143564898648
30,P6,CCL4,CCR5,CCL4 → CCR5,0.002940540495702975,0.008477281644494475,0.01141782214019745
30,P6,CCL5,CCR1,CCL5 → CCR1,0.0005322131973287157,0.048505128788720604,0.04903734198604932
30,P6,CCL5,CCR4,CCL5 → CCR4,0.0,0.006727046431703516,0.006727046431703516
30,P6,CCL5,CCR5,CCL5 → CCR5,0.0003246423410816645,0.014973529695858776,0.01529817203694044
30,P6,CD274,PDCD1,CD274 → PDCD1,0.002032545472546791,0.0,0.002032545472546791
30,P6,CD40LG,CD40,CD40LG → CD40,0.0003291661682807238,0.0,0.0003291661682807238
30,P6,CD86,CD28,CD86 → CD28,0.00038511905719524627,1.1819440179520595e-05,0.00039693849737476686
30,P6,CD86,CTLA4,CD86 → CTLA4,0.003442555811227422,0.00046746094013401437,0.003910016751361436
30,P6,CSF1,CSF1R,CSF1 → CSF1R,0.001328721055503842,9.859085089690407e-05,0.001427311906400746
30,P6,CXCL13,CXCR5,CXCL13 → CXCR5,1.7699651975763167e-05,0.00033654475998378834,0.0003542444119595515
30,P6,CXCL16,CXCR6,CXCL16 → CXCR6,0.0004066718559383705,0.00012623725001520653,0.0005329091059535771
30,P6,CXCL2,DPP4,CXCL2 → DPP4,0.0,4.896939396752784e-06,4.896939396752784e-06
30,P6,FASLG,FAS,FASLG → FAS,0.0,0.0,0.0
30,P6,HLA-B,KIR3DL2,HLA-B → KIR3DL2,5.772788356528373e-07,0.03809643851637399,0.03809701579520964
30,P6,HLA-C,KIR2DL3,HLA-C → KIR2DL3,0.0,0.03085921844529577,0.03085921844529577
30,P6,HLA-E,KLRC1,HLA-E → KLRC1,2.6985108624707865e-05,0.011657892094591778,0.011684877203216487
30,P6,HLA-E,KLRC2,HLA-E → KLRC2,9.221394825702907e-06,0.019510140508777588,0.019519361903603292
30,P6,HLA-E,KLRK1,HLA-E → KLRK1,1.1436138695949293e-05,0.007076199049818676,0.007087635188514625
30,P6,HLA-F,KIR3DL2,HLA-F → KIR3DL2,1.831583555838425e-05,0.007995653536425017,0.008013969371983402
30,P6,HLA-F,LILRB1,HLA-F → LILRB1,0.00023265168673454933,0.012249235627115017,0.012481887313849567
30,P6,HLA-F,LILRB2,HLA-F → LILRB2,0.0002060502857622512,0.04172085865089226,0.04192690893665452
30,P6,HLA-G,LILRB1,HLA-G → LILRB1,0.00022596789630483709,0.008944519568037618,0.009170487464342455
30,P6,HLA-G,LILRB2,HLA-G → LILRB2,6.0282743658384685e-05,0.03521691280239041,0.035277195546048794
30,P6,ICAM1,ITGAL,ICAM1 → ITGAL,0.005890216290009669,0.00023157595097053323,0.006121792240980203
30,P6,ICOSLG,ICOS,ICOSLG → ICOS,0.00030518002620647406,0.0,0.00030518002620647406
30,P6,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.00938285714326357,0.008533925795842107,0.017916782939105678
30,P6,LGALS9,P4HB,LGALS9 → P4HB,0.027674615514850207,0.005637325373755589,0.0333119408886058
30,P6,LTA,TNFRSF14,LTA → TNFRSF14,0.00020302915269679227,9.102099595312929e-06,0.0002121312522921052
30,P6,LTA,TNFRSF1A,LTA → TNFRSF1A,0.0,1.4648940154219793e-05,1.4648940154219793e-05
30,P6,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0010073679983771877,1.0112758966467096e-05,0.0010174807573436549
30,P6,LTB,LTBR,LTB → LTBR,0.0005273327748389916,0.0036585896558913446,0.004185922430730336
30,P6,PVR,CD226,PVR → CD226,0.0,0.0,0.0
30,P6,PVR,CD96,PVR → CD96,0.004250559949433704,0.0,0.004250559949433704
30,P6,PVR,TIGIT,PVR → TIGIT,0.004859828969206241,0.0,0.004859828969206241
30,P6,SELPLG,SELL,SELPLG → SELL,7.183832503591321e-05,0.0011966280635238185,0.0012684663885597317
30,P6,TGFB1,TGFBR3,TGFB1 → TGFBR3,5.791221159448419e-06,6.921567535060013e-07,6.483377912954421e-06
30,P6,TNF,TNFRSF1A,TNF → TNFRSF1A,0.000710731597590548,0.00013026685019510624,0.0008409984477856543
30,P6,TNF,TNFRSF1B,TNF → TNFRSF1B,0.0018661717224611196,0.0,0.0018661717224611196
30,P6,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,3.80162647361946e-06,1.35250547470011e-05,1.732668122062056e-05
30,P6,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,0.0,8.248637848614128e-05,8.248637848614128e-05
30,P6,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,0.0,0.00011350171588833816,0.00011350171588833816
30,P6,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,0.0,0.0,0.0
30,P6,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,3.339787055243772e-05,6.864552228455527e-06,4.026242278089325e-05
30,P6,TNFSF14,LTBR,TNFSF14 → LTBR,7.267201579656425e-05,0.0,7.267201579656425e-05
30,P6,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.0008671583384104157,0.0,0.0008671583384104157
30,P6,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.00010764338677462117,6.932645097325985e-06,0.00011457603187194716
30,P6,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,0.0002568485975782352,7.944021041671023e-05,0.00033628880799494544
30,P6,VEGFA,NRP1,VEGFA → NRP1,0.0005545220906443682,0.0,0.0005545220906443682
30,P6,VEGFA,NRP2,VEGFA → NRP2,0.0,0.0,0.0
30,P6,VEGFB,NRP1,VEGFB → NRP1,0.00029790786712216436,0.0,0.00029790786712216436
31,P7,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0046432684319920444,0.0012743582039402982,0.005917626635932343
31,P7,CCL2,CCR2,CCL2 → CCR2,0.0005599940459694876,2.7005098331178025e-05,0.0005869991443006656
31,P7,CCL3,CCR1,CCL3 → CCR1,0.00051128271752126,0.010603815426156661,0.01111509814367792
31,P7,CCL3,CCR5,CCL3 → CCR5,0.003408172630368246,0.0051344634276102264,0.008542636057978472
31,P7,CCL3L1,CCR1,CCL3L1 → CCR1,0.0004381922568944771,0.0005566599681593343,0.0009948522250538114
31,P7,CCL4,CCR5,CCL4 → CCR5,0.0030113358603243517,0.009174510584235534,0.012185846444559886
31,P7,CCL5,CCR1,CCL5 → CCR1,0.0001741445800387405,0.07059553234733146,0.0707696769273702
31,P7,CCL5,CCR4,CCL5 → CCR4,0.00017212874424773762,0.004080698623929762,0.0042528273681775
31,P7,CCL5,CCR5,CCL5 → CCR5,0.0011151971484215518,0.01982953835129136,0.020944735499712912
31,P7,CD274,PDCD1,CD274 → PDCD1,0.006213655936420986,0.00016265463022413132,0.006376310566645118
31,P7,CD40LG,CD40,CD40LG → CD40,0.00022643897464539675,8.633748063847072e-05,0.0003127764552838675
31,P7,CD86,CD28,CD86 → CD28,0.0007357227457083191,0.0004911905711323683,0.0012269133168406874
31,P7,CD86,CTLA4,CD86 → CTLA4,0.002269341454635741,0.0003880274826311272,0.0026573689372668685
31,P7,CSF1,CSF1R,CSF1 → CSF1R,0.0012640486773362076,0.00020267199065768303,0.0014667206679938906
31,P7,CXCL13,CXCR5,CXCL13 → CXCR5,0.0003455156437500011,0.0007660834664696596,0.0011115991102196607
31,P7,CXCL16,CXCR6,CXCL16 → CXCR6,0.0002797722366838067,0.00038475343756804706,0.0006645256742518538
31,P7,CXCL2,DPP4,CXCL2 → DPP4,0.00025130107042466247,0.00015004294187722617,0.00040134401230188866
31,P7,FASLG,FAS,FASLG → FAS,0.0007097560871701227,0.00010534486459599763,0.0008151009517661203
31,P7,HLA-B,KIR3DL2,HLA-B → KIR3DL2,0.0001264454982447241,0.01248021221583224,0.012606657714076965
31,P7,HLA-C,KIR2DL3,HLA-C → KIR2DL3,2.8174419119176253e-05,0.031093664826439073,0.03112183924555825
31,P7,HLA-E,KLRC1,HLA-E → KLRC1,7.827392542437156e-05,0.023143629203954772,0.023221903129379145
