feature,feature_value_scaled,shap_value,fold,held_patient
PROGENy_VEGF,-0.430733705984331,0.01685755201981889,4,P12
PROGENy_VEGF,0.9080760373004458,-0.03525205376583997,4,P12
PROGENy_VEGF,-0.7938712295038454,0.030991713570028973,4,P12
PROGENy_VEGF,1.1573616468656185,-0.04495483260176879,4,P12
PROGENy_VEGF,2.2570987657731036,-0.08775917281632578,4,P12
PROGENy_VEGF,1.4555559365767026,-0.05656125163353849,4,P12
PROGENy_VEGF,0.6638089015479243,-0.025744605665540023,4,P12
PROGENy_VEGF,1.1769629707851774,-0.04571776196305292,4,P12
PROGENy_VEGF,1.5309222013783932,-0.05949468289070727,4,P12
PROGENy_VEGF,2.4349870883447426,-0.09468300229215332,4,P12
PROGENy_VEGF,1.4762349676842812,-0.05736612787861381,4,P12
PROGENy_VEGF,0.6350463433143854,-0.024625099642780254,4,P12
PROGENy_VEGF,1.5855818502369596,-0.0616221642364989,4,P12
PROGENy_VEGF,2.1954017203615828,-0.08535777954094806,4,P12
PROGENy_VEGF,1.1985816379024672,-0.04655921103880387,4,P12
PROGENy_VEGF,-0.5304338878375775,0.020738116229326652,4,P12
PROGENy_VEGF,1.2225904783528052,-0.04749369124968757,4,P12
PROGENy_VEGF,0.6711617436795236,-0.026030795474662385,4,P12
PROGENy_VEGF,-0.22046357133398947,0.008673346698573309,4,P12
PROGENy_VEGF,0.2957336096513012,-0.011418254623968215,4,P12
PROGENy_VEGF,0.22403973996299373,-0.008627761571878565,4,P12
PROGENy_VEGF,2.295579205513282,-0.08925692151092351,4,P12
PROGENy_VEGF,-0.2969029338573759,0.011648545428325505,4,P12
PROGENy_VEGF,-0.7709510128121958,0.03009960514139343,4,P12
PROGENy_VEGF,-0.2237494224697839,0.008801239708177875,4,P12
PROGENy_VEGF,0.33851899446804606,-0.013083561847321795,4,P12
PROGENy_VEGF,-0.27637965745342696,0.010849731520521124,4,P12
PROGENy_VEGF,1.0769742463235707,-0.04182596700052037,4,P12
PROGENy_VEGF,1.1271121826012633,-0.04377745271941486,4,P12
PROGENy_VEGF,1.2405030871088323,-0.04819089186803619,4,P12
PROGENy_VEGF,0.49844192532975273,-0.01930813626881082,4,P12
PROGENy_VEGF,-0.10954431165821359,0.004356109746322984,4,P12
PROGENy_VEGF,1.2832726009608504,-0.04985558135633107,4,P12
PROGENy_VEGF,1.5698994475268588,-0.061011768452412136,4,P12
PROGENy_VEGF,0.9398128748835564,-0.036487325695727324,4,P12
PROGENy_VEGF,1.2990361978062404,-0.050469137406021845,4,P12
PROGENy_VEGF,-0.3216158050286114,0.012610428161121644,4,P12
PROGENy_VEGF,1.0915894148295215,-0.04239482353383742,4,P12
PROGENy_VEGF,0.8793961673911603,-0.03413576616601262,4,P12
PROGENy_VEGF,0.14497040368257577,-0.005550198113760038,4,P12
PROGENy_VEGF,0.7273891530120064,-0.02821929772403787,4,P12
PROGENy_VEGF,1.779226567835304,-0.06915926945039379,4,P12
PROGENy_VEGF,0.21503224973560234,-0.008277168989757134,4,P12
PROGENy_VEGF,-0.04912451694809465,0.0020044300548755704,4,P12
PROGENy_VEGF,0.32322255518514226,-0.012488188662330837,4,P12
PROGENy_VEGF,1.9229011984572995,-0.07475142203268928,4,P12
PROGENy_VEGF,2.2412374877855097,-0.08714181478816983,4,P12
PROGENy_VEGF,-1.2762897275532612,0.049768569567048324,4,P12
PROGENy_VEGF,2.1485538365902856,-0.0835343503588261,4,P12
PROGENy_VEGF,1.753003209634421,-0.06813859503038885,4,P12
PROGENy_VEGF,0.8171323201722488,-0.03171231163892241,4,P12
PROGENy_VEGF,-0.3208246159891107,0.012579633233644374,4,P12
PROGENy_VEGF,0.48746637148026567,-0.018880942048538116,4,P12
PROGENy_VEGF,0.7487479072792812,-0.029050630383904617,4,P12
PROGENy_VEGF,-0.1747866159222098,0.006895492786218964,4,P12
PROGENy_VEGF,0.8176984405798586,-0.03173434636896208,4,P12
PROGENy_VEGF,0.271339064813661,-0.010468761896427155,4,P12
PROGENy_VEGF,1.3685590113558006,-0.053175127876548954,4,P12
PROGENy_VEGF,1.7479855535286213,-0.06794329612182272,4,P12
PROGENy_VEGF,0.22874400507053433,-0.008810862569981346,4,P12
PROGENy_VEGF,0.714434106343254,-0.02771505701453483,4,P12
PROGENy_VEGF,0.01144810308166579,-0.000353197955368095,4,P12
PROGENy_VEGF,-1.9597478923447489,0.07637035949045698,4,P12
PROGENy_VEGF,0.18380813824260311,-0.00706185355821896,4,P12
PROGENy_VEGF,-0.5321401792129483,0.020804529079525885,4,P12
PROGENy_VEGF,-0.7023657921670696,0.027430107979107134,4,P12
PROGENy_VEGF,0.6748351289804561,-0.026173772220156315,4,P12
PROGENy_VEGF,1.8771653338982999,-0.07297127523857619,4,P12
PROGENy_VEGF,1.125269559392366,-0.043705733515466166,4,P12
PROGENy_VEGF,-0.7313510331700448,0.028558281335958835,4,P12
PROGENy_VEGF,0.12838012733086926,-0.004904465764635151,4,P12
PROGENy_VEGF,-2.184374031671486,0.08511333408276314,4,P12
PROGENy_VEGF,2.045417436965955,-0.07952004051866171,4,P12
PROGENy_Trail,-0.7289882829779025,-0.06188014420916708,4,P12
PROGENy_Trail,0.17656107373175026,0.011562431196223483,4,P12
PROGENy_Trail,0.043776535977702584,0.0007932352883317597,4,P12
PROGENy_Trail,0.04058231788186326,0.0005341753026703047,4,P12
PROGENy_Trail,1.278876044486649,0.10096324602791555,4,P12
PROGENy_Trail,0.5461609199595858,0.04153800831444775,4,P12
PROGENy_Trail,0.030723415013576304,-0.00026540918375625173,4,P12
PROGENy_Trail,-0.3615904009002079,-0.03208315251750012,4,P12
PROGENy_Trail,0.6393882591323518,0.04909900522346007,4,P12
PROGENy_Trail,0.45553436392882135,0.03418794216321714,4,P12
PROGENy_Trail,0.15210037237811827,0.009578600176608663,4,P12
PROGENy_Trail,-0.5032256872528232,-0.04357016879214286,4,P12
PROGENy_Trail,0.21156905676286178,0.014401676141297646,4,P12
PROGENy_Trail,0.6631286414479911,0.051024416362510976,4,P12
PROGENy_Trail,0.8117636782519997,0.0630791318978691,4,P12
PROGENy_Trail,-0.970590045253399,-0.0814747201563759,4,P12
PROGENy_Trail,-1.1195852119126535,-0.09355864322620319,4,P12
PROGENy_Trail,-1.3011575410115295,-0.10828466491963172,4,P12
PROGENy_Trail,-1.3544727098480764,-0.11260867363159936,4,P12
PROGENy_Trail,0.18806160190791485,0.012495156068171686,4,P12
PROGENy_Trail,0.009273842502365109,-0.0020050292661910455,4,P12
PROGENy_Trail,1.1990199623057312,0.09448669530906659,4,P12
PROGENy_Trail,0.5503654441418863,0.0418790069381168,4,P12
PROGENy_Trail,-0.5721578488111907,-0.04916075911788937,4,P12
PROGENy_Trail,0.37249950291660355,0.0274535836260698,4,P12
PROGENy_Trail,-1.587132643803218,-0.13147804239290073,4,P12
PROGENy_Trail,1.3333201090292472,0.10537881132639301,4,P12
PROGENy_Trail,-1.0203082942071695,-0.08550700864596074,4,P12
PROGENy_Trail,-1.2708968869024206,-0.10583044157470008,4,P12
PROGENy_Trail,-0.2574519767925157,-0.02363723622540786,4,P12
PROGENy_Trail,0.18736764471682785,0.012438874206827643,4,P12
PROGENy_Trail,-0.05379224007259074,-0.007119864245328312,4,P12
PROGENy_Trail,1.2112675261784251,0.09548000685701026,4,P12
PROGENy_Trail,-0.17966871199722104,-0.017328796770751467,4,P12
PROGENy_Trail,1.2363860439955408,0.09751718862428377,4,P12
PROGENy_Trail,0.15505103351201846,0.009817907014183615,4,P12
PROGENy_Trail,0.8151300067377226,0.06335215051559563,4,P12
PROGENy_Trail,-1.7762395977206717,-0.1468151431482154,4,P12
PROGENy_Trail,1.7921684346676894,0.14259268874306422,4,P12
PROGENy_Trail,-1.0533252015560683,-0.08818477180669564,4,P12
PROGENy_Trail,-0.8284253749536779,-0.06994476936892541,4,P12
PROGENy_Trail,-1.1910749803476874,-0.09935666259433724,4,P12
PROGENy_Trail,0.27987547298543,0.01994151677718077,4,P12
PROGENy_Trail,0.2918676391057112,0.02091411485594581,4,P12
PROGENy_Trail,1.138493003950369,0.08957779037734136,4,P12
PROGENy_Trail,0.9689027979978669,0.07582355224951742,4,P12
PROGENy_Trail,-2.034319102616372,-0.16774610992374098,4,P12
PROGENy_Trail,-0.7954357120497567,-0.06726921580857267,4,P12
PROGENy_Trail,1.9223752824681497,0.153152826815085,4,P12
PROGENy_Trail,-1.3073877301439178,-0.10878995061361955,4,P12
PROGENy_Trail,-1.6277750338997006,-0.13477425344666583,4,P12
PROGENy_Trail,0.8995302010608702,0.07019724138764936,4,P12
PROGENy_Trail,2.780177528919239,0.22272297857004567,4,P12
PROGENy_Trail,1.1664644006880203,0.09184634857229541,4,P12
PROGENy_Trail,0.09985060170402144,0.00534099822348056,4,P12
PROGENy_Trail,-0.1337661147197382,-0.013605968261321339,4,P12
PROGENy_Trail,1.2612726087537827,0.09953555835233421,4,P12
PROGENy_Trail,0.800500355679805,0.0621656450611832,4,P12
PROGENy_Trail,-1.6866660985471074,-0.13955048284158952,4,P12
PROGENy_Trail,-0.512827862606352,-0.04434893196196026,4,P12
PROGENy_Trail,0.011890562973332023,-0.0017928059466338377,4,P12
PROGENy_Trail,-0.2212050012477565,-0.02069750553603267,4,P12
PROGENy_Trail,-0.3481453725130863,-0.030992723261676142,4,P12
PROGENy_Trail,1.0571459684881734,0.08298031919405296,4,P12
PROGENy_Trail,0.20641964594747855,0.013984044579528038,4,P12
PROGENy_Trail,-0.9113045969561923,-0.07666650514882438,4,P12
PROGENy_Trail,0.5455329274074463,0.04148707636907912,4,P12
PROGENy_Trail,-1.1234333515567692,-0.09387073807105002,4,P12
PROGENy_Trail,0.15958447391663133,0.010185581659739549,4,P12
PROGENy_Trail,0.09838155310284387,0.005221854289616821,4,P12
PROGENy_Trail,-0.36896438463619524,-0.03268120314009255,4,P12
PROGENy_Trail,0.6247986940791337,0.047915750855695806,4,P12
PROGENy_Trail,0.44017272726854234,0.0329420706373711,4,P12
PROGENy_Trail,-0.6496866012759713,-0.05544855691354962,4,P12
PROGENy_Trail,-0.040858561192991805,-0.006070906859023621,4,P12
PROGENy_Trail,0.7458048047960116,0.05772968351987282,4,P12
PROGENy_Trail,0.9032973663379624,0.07050276898576142,4,P12
PROGENy_Trail,0.2688791011825068,0.01904968039152384,4,P12
PROGENy_Trail,-0.12642676948420742,-0.013010726917607934,4,P12
PROGENy_Trail,0.6135537590769332,0.04700375530215844,4,P12
PROGENy_Trail,-0.36003298535216927,-0.03195684177808338,4,P12
PROGENy_Trail,-0.907464474698891,-0.07635506053638214,4,P12
PROGENy_Trail,-0.08404817327140321,-0.009573704711283952,4,P12
PROGENy_Trail,1.2490426080093506,0.09854367122301795,4,P12
PROGENy_Trail,-0.5095896741918167,-0.044086305860965055,4,P12
PROGENy_Trail,1.4822292959702401,0.11745576120155678,4,P12
PROGENy_Trail,-0.13888128697874225,-0.014020822980790725,4,P12
PROGENy_Trail,-0.3532509488444482,-0.03140679972468251,4,P12
PROGENy_Trail,0.6558907270968134,0.050437401346073205,4,P12
PROGENy_Trail,-0.17859829292881374,-0.01724198280245214,4,P12
PROGENy_Trail,-0.052922486392776,-0.007049324799034618,4,P12
PROGENy_Trail,-1.6869800510458262,-0.13957594526380873,4,P12
PROGENy_Trail,-0.6231606626858093,-0.05329722940094959,4,P12
PROGENy_Trail,0.13779034900330403,0.008418017417678308,4,P12
PROGENy_Trail,0.36344266003283215,0.02671904843867479,4,P12
PROGENy_Trail,-0.20444852893855214,-0.01933850895348454,4,P12
PROGENy_Trail,-0.12696948844173048,-0.013054742936907698,4,P12
PROGENy_Trail,-0.09533245573853388,-0.010488891453836842,4,P12
PROGENy_Trail,-1.2569524796820528,-0.10469951130438715,4,P12
PROGENy_Trail,-1.8515509869001472,-0.15292310660455935,4,P12
PROGENy_Trail,-0.4488989402126722,-0.0391641182699236,4,P12
PROGENy_Trail,0.06991422760857818,0.0029130748909995097,4,P12
PROGENy_Trail,0.6774192560525139,0.05218342501610395,4,P12
PROGENy_Trail,-0.23594658292003398,-0.02189308887507324,4,P12
PROGENy_Trail,0.13131346311300718,0.007892723929404367,4,P12
PROGENy_Trail,-0.3134726191831819,-0.02818066637921459,4,P12
PROGENy_Trail,1.4506281641418977,0.11489282137944516,4,P12
PROGENy_Trail,1.0928058481379974,0.08587243477088405,4,P12
PROGENy_Trail,-0.24158604625350663,-0.022350465061192377,4,P12
PROGENy_Trail,0.05220600621750672,0.0014768888066377837,4,P12
PROGENy_Trail,0.16152197413842326,0.010342718324994272,4,P12
PROGENy_Trail,-0.13152726309715604,-0.013424391157992125,4,P12
PROGENy_Trail,-1.5350689814857954,-0.12725553434593836,4,P12
PROGENy_Trail,0.4133890233938619,0.030769837642143465,4,P12
PROGENy_Trail,-0.5400794109146265,-0.0465591084440201,4,P12
PROGENy_Trail,-0.07350195372963934,-0.00871837692798993,4,P12
PROGENy_Trail,-0.890849609674862,-0.07500754869913516,4,P12
PROGENy_Trail,-0.49032468210913677,-0.042523861336839434,4,P12
PROGENy_Trail,0.6483101682255272,0.049822596904554574,4,P12
PROGENy_Trail,0.33998640949652387,0.02481668117842958,4,P12
PROGENy_Trail,1.0618693467347786,0.08336339832770168,4,P12
PROGENy_Trail,-0.6840345683303591,-0.058234272724314175,4,P12
PROGENy_Trail,1.3463464841962283,0.10643528663982715,4,P12
PROGENy_Trail,0.11469259692947197,0.006544725381404097,4,P12
PROGENy_Trail,0.16944341276612476,0.010985169064342182,4,P12
PROGENy_Trail,0.08565095951710386,0.004189367686375964,4,P12
PROGENy_Trail,-0.47837269280916744,-0.0415545217101217,4,P12
PROGENy_Trail,-0.26404585014560655,-0.02417201772280474,4,P12
PROGENy_Trail,-1.227591944376184,-0.10231829010184669,4,P12
PROGENy_Trail,-0.6344945688043261,-0.05421644075986581,4,P12
PROGENy_Trail,-0.07600732662750997,-0.008921569649189644,4,P12
PROGENy_Trail,-0.3889431616213393,-0.03430153760818867,4,P12
PROGENy_Trail,-0.2924271690425954,-0.026473821746795523,4,P12
PROGENy_Trail,0.34965270130849685,0.025600644371635135,4,P12
PROGENy_Trail,0.059872285920126556,0.002098645446368905,4,P12
PROGENy_Trail,-0.5805817105739428,-0.04984395777308302,4,P12
PROGENy_Trail,-0.7865701565535571,-0.06655019456117635,4,P12
PROGENy_Trail,0.07439198130575571,0.003276233189456751,4,P12
PROGENy_Trail,0.14528136097667685,0.009025559356326623,4,P12
PROGENy_Trail,0.2904586972773677,0.02079984574879751,4,P12
PROGENy_Trail,0.18556537185723107,0.012292704857347927,4,P12
PROGENy_Trail,0.5439603262316538,0.04135953403294915,4,P12
PROGENy_Trail,1.3023361179398305,0.10286592333736863,4,P12
PROGENy_Trail,-0.007725750153328054,-0.0033837435860963874,4,P12
PROGENy_Trail,-1.323682346897986,-0.11011148942406156,4,P12
PROGENy_Trail,0.5180720938502034,0.03925992627032494,4,P12
PROGENy_Trail,-0.27409904079676845,-0.024987359489647226,4,P12
PROGENy_Trail,0.6545192936902741,0.050326174276419916,4,P12
PROGENy_Trail,0.8684648005884477,0.06767775087088224,4,P12
PROGENy_Trail,-2.3379248777132,-0.19236938403447523,4,P12
PROGENy_WNT,1.6462173198956431,-0.1404039538626723,4,P12
PROGENy_WNT,1.36874303582845,-0.11616527284174254,4,P12
PROGENy_WNT,-1.423831045489784,0.1277791799277877,4,P12
PROGENy_WNT,-0.9153255337337104,0.08335883683806422,4,P12
PROGENy_WNT,0.13144571402810643,-0.008081544607284913,4,P12
PROGENy_WNT,1.3574891915436587,-0.11518219672427352,4,P12
PROGENy_WNT,0.17139864344636196,-0.01157162050846755,4,P12
PROGENy_WNT,-0.38668512835454155,0.037179616288538476,4,P12
PROGENy_WNT,1.4191391630749028,-0.12056761108769382,4,P12
PROGENy_WNT,-0.11427314995561898,0.013383151427337392,4,P12
PROGENy_WNT,-0.2807720955605243,0.027927615777991036,4,P12
PROGENy_WNT,0.5284985276576084,-0.04276597141960029,4,P12
PROGENy_WNT,-1.2136093809814559,0.10941533087115818,4,P12
PROGENy_WNT,0.23773570990661436,-0.017366474612514542,4,P12
PROGENy_WNT,0.552363603789186,-0.04485069782888957,4,P12
PROGENy_WNT,0.05477754911393238,-0.0013842205649434313,4,P12
PROGENy_WNT,-0.43096244678243745,0.04104744786595418,4,P12
PROGENy_WNT,-0.30927175755354497,0.030417195014407268,4,P12
PROGENy_WNT,1.4120161957300146,-0.1199453864589299,4,P12
PROGENy_WNT,-0.2917723809657964,0.028888542337271794,4,P12
PROGENy_WNT,1.7183770884480425,-0.14670744832294513,4,P12
PROGENy_WNT,0.43398729777871453,-0.03450997190731566,4,P12
PROGENy_WNT,0.7194803110213738,-0.0594491265571107,4,P12
PROGENy_WNT,-0.2592687467696199,0.026049197336524547,4,P12
PROGENy_WNT,-1.1334480724565694,0.10241286433957668,4,P12
PROGENy_WNT,-0.3057745993672236,0.03011170183314565,4,P12
PROGENy_WNT,0.8339273655664536,-0.06944661392149426,4,P12
PROGENy_WNT,1.1951955793341913,-0.10100508798317251,4,P12
PROGENy_WNT,0.4690286593167958,-0.03757099930203793,4,P12
PROGENy_WNT,-0.18478843580815998,0.019542992605504097,4,P12
PROGENy_WNT,0.14793135222330758,-0.009521642477915591,4,P12
PROGENy_WNT,1.952735702812774,-0.16717977323474925,4,P12
PROGENy_WNT,-0.8779926767182065,0.08009763655840281,4,P12
PROGENy_WNT,-0.37003453837527595,0.0357251091053792,4,P12
PROGENy_WNT,0.47765582487322944,-0.03832462270443766,4,P12
PROGENy_WNT,-0.033007477401803466,0.006284213514567573,4,P12
PROGENy_WNT,0.4799460256255681,-0.038524682489063995,4,P12
PROGENy_WNT,1.5247791922298952,-0.12979576344904747,4,P12
PROGENy_WNT,0.09899389631692322,-0.005246726019699161,4,P12
PROGENy_WNT,-0.7750372461555077,0.0711039964840764,4,P12
PROGENy_WNT,-1.3253266077419925,0.11917435496629121,4,P12
PROGENy_WNT,-1.2294913537311047,0.11080269573185503,4,P12
PROGENy_WNT,-0.1568957626569176,0.01710643669328019,4,P12
PROGENy_WNT,0.32343325695560937,-0.02485255756315546,4,P12
PROGENy_WNT,2.259096216555941,-0.1939418019935317,4,P12
PROGENy_WNT,-0.5932442868341259,0.05522352825382133,4,P12
PROGENy_WNT,-0.1952573661844059,0.02045750280911885,4,P12
PROGENy_WNT,0.6796495584311731,-0.055969723375287724,4,P12
PROGENy_WNT,-0.1636909989591932,0.01770003247728738,4,P12
PROGENy_WNT,-0.391217055394161,0.03757550138575658,4,P12
PROGENy_WNT,-0.4144270602678029,0.03960300424613046,4,P12
PROGENy_WNT,-0.5452994947732217,0.05103532564151135,4,P12
PROGENy_WNT,-0.16488973825240172,0.017804747980754723,4,P12
PROGENy_WNT,0.6806894318709639,-0.05606056120083238,4,P12
PROGENy_WNT,0.46204471563203825,-0.036960919042485,4,P12
PROGENy_WNT,0.6558633649860968,-0.053891887738895125,4,P12
PROGENy_WNT,1.0628325213969176,-0.08944255363487413,4,P12
PROGENy_WNT,-0.032247684337469974,0.006217842024358287,4,P12
PROGENy_WNT,-1.0635681462998283,0.09630852481285786,4,P12
PROGENy_WNT,0.047981411431264026,-0.0007905460411283593,4,P12
PROGENy_WNT,0.009321887942936672,0.0025865447815577197,4,P12
PROGENy_WNT,1.013894267385779,-0.08516756745846156,4,P12
PROGENy_WNT,0.09595891644835526,-0.004981606283697435,4,P12
PROGENy_WNT,-0.3258361271802154,0.031864170445097685,4,P12
PROGENy_WNT,-0.8377552523812279,0.07658270869081117,4,P12
PROGENy_WNT,0.28486169284923574,-0.02148315040531473,4,P12
PROGENy_WNT,-0.5834502007199831,0.05436796886383932,4,P12
PROGENy_WNT,1.0456915457214282,-0.08794520895955607,4,P12
PROGENy_WNT,1.2201937480237552,-0.10318879534549875,4,P12
PROGENy_WNT,-1.907133455600485,0.16999791379965543,4,P12
PROGENy_WNT,-1.0263993042085746,0.09306165200662318,4,P12
PROGENy_WNT,-1.3467842002637442,0.12104877638289312,4,P12
PROGENy_WNT,0.11462446773956686,-0.006612129794546179,4,P12
PROGENy_WNT,-0.10297087423902164,0.01239584459699032,4,P12
PROGENy_WNT,-0.03433406916474533,0.006400097531333444,4,P12
PROGENy_WNT,-0.5626491972801543,0.0525509035852019,4,P12
PROGENy_WNT,-0.8730750689785421,0.0796680604418683,4,P12
PROGENy_WNT,-1.4387743895510416,0.12908455116716033,4,P12
PROGENy_WNT,-0.2693630280313139,0.026930980181591728,4,P12
PROGENy_WNT,0.696100875125106,-0.05740682310169686,4,P12
PROGENy_WNT,0.8134785701006795,-0.06766031566245594,4,P12
PROGENy_WNT,-1.2661685810926597,0.11400662368408848,4,P12
PROGENy_WNT,-0.15875031872614162,0.017268440870166234,4,P12
PROGENy_WNT,-0.5522486821950249,0.051642369778368925,4,P12
PROGENy_WNT,0.7946637326700923,-0.06601675130666786,4,P12
PROGENy_WNT,1.1460471931110807,-0.0967117457718022,4,P12
PROGENy_WNT,0.8046920863723617,-0.06689277506999255,4,P12
PROGENy_WNT,0.005028423342213564,0.002961599065530139,4,P12
PROGENy_WNT,-0.2589948904410024,0.026025274700892786,4,P12
PROGENy_WNT,-0.6075068355023331,0.05646942882034174,4,P12
PROGENy_WNT,0.1521072491925102,-0.0098864266774786,4,P12
PROGENy_WNT,-0.8211259266128006,0.07513005903627082,4,P12
PROGENy_WNT,-0.20511654093980664,0.02131874799740409,4,P12
PROGENy_WNT,-0.933639081709232,0.08495861120718258,4,P12
PROGENy_WNT,-1.0433723060031965,0.09454432337507289,4,P12
PROGENy_WNT,1.2985431009328354,-0.11003297904974273,4,P12
PROGENy_WNT,0.8156910548579389,-0.06785358659015708,4,P12
PROGENy_WNT,1.4178159685270395,-0.12045202383360967,4,P12
PROGENy_WNT,1.3561163571285684,-0.11506227319480558,4,P12
PROGENy_WNT,2.0214588047269277,-0.17318305873439807,4,P12
PROGENy_WNT,0.31296354306420454,-0.0239379789158142,4,P12
PROGENy_WNT,0.5079612737676943,-0.040971945902039425,4,P12
PROGENy_WNT,-0.9239673454814986,0.08411373965401972,4,P12
PROGENy_WNT,-0.23895970115166257,0.02427510688259991,4,P12
PROGENy_WNT,0.06852933486951063,-0.002585503593812905,4,P12
PROGENy_WNT,1.364673508186387,-0.11580978050214275,4,P12
PROGENy_WNT,-0.3875190765251552,0.037252465575323544,4,P12
PROGENy_WNT,1.355752086555364,-0.11503045245055574,4,P12
PROGENy_WNT,1.1041220694692797,-0.09304938944882644,4,P12
PROGENy_WNT,0.8355991756863946,-0.06959265438200411,4,P12
PROGENy_WNT,0.06985779920384907,-0.002701551188479061,4,P12
PROGENy_WNT,-0.12904116603585536,0.014673206944677254,4,P12
PROGENy_WNT,0.44182909033044987,-0.03519498929165744,4,P12
PROGENy_WNT,-0.15794338375620542,0.017197951313245058,4,P12
PROGENy_WNT,-0.20717858404269798,0.021498877140507987,4,P12
PROGENy_WNT,0.7986822542134018,-0.0663677880241477,4,P12
PROGENy_WNT,0.853055527481621,-0.07111754864157867,4,P12
PROGENy_WNT,-0.2326842316214838,0.023726915165627208,4,P12
PROGENy_WNT,-1.5354556408708824,0.13753011223716738,4,P12
PROGENy_WNT,-1.2265333748700202,0.11054430239525624,4,P12
PROGENy_WNT,-0.7873412491015956,0.07217880888946164,4,P12
PROGENy_WNT,-0.7264568425235012,0.0668602702178287,4,P12
PROGENy_WNT,-0.817777584553572,0.07483756564216965,4,P12
PROGENy_WNT,-1.0749412671391647,0.0973020202971832,4,P12
PROGENy_WNT,0.9160265162835171,-0.0766183600636998,4,P12
PROGENy_WNT,0.9590185373244056,-0.0803739148819,4,P12
PROGENy_WNT,0.04488989086272757,-0.0005204872096142562,4,P12
PROGENy_WNT,-0.33491171094627353,0.032656965282730065,4,P12
PROGENy_WNT,-0.42492370717147177,0.04051993561850134,4,P12
PROGENy_WNT,2.062229569809712,-0.17674457641933627,4,P12
PROGENy_WNT,-0.15361910086738867,0.01682020490716401,4,P12
PROGENy_WNT,1.0701372849870887,-0.09008065901891246,4,P12
PROGENy_WNT,-1.68709915435569,0.15077688486911772,4,P12
PROGENy_WNT,-0.3107129781385052,0.030543092396779426,4,P12
PROGENy_WNT,0.4167627295850572,-0.033005325033199535,4,P12
PROGENy_WNT,-0.8128551255714769,0.07440756574683982,4,P12
PROGENy_WNT,1.310629969761063,-0.11108882377082789,4,P12
PROGENy_WNT,-0.44945805063182415,0.042663125670122155,4,P12
PROGENy_WNT,-0.172062574799914,0.018431328918425742,4,P12
PROGENy_WNT,1.1522048247694232,-0.09724964379760555,4,P12
PROGENy_WNT,-0.6155240312489568,0.05716976849700061,4,P12
PROGENy_WNT,1.7170623211709517,-0.14659259723051582,4,P12
PROGENy_WNT,0.2107019650790159,-0.015004950120685635,4,P12
PROGENy_WNT,1.5877792485429791,-0.13529911405469733,4,P12
PROGENy_WNT,1.6028898183288094,-0.13661909324597454,4,P12
PROGENy_WNT,-0.06520477001251472,0.009096798140029954,4,P12
PROGENy_WNT,-0.07735792057023262,0.010158432881275107,4,P12
PROGENy_WNT,0.7768639598738823,-0.06446185761083305,4,P12
PROGENy_WNT,0.7557035564837854,-0.06261339705971922,4,P12
PROGENy_WNT,-1.5797192891413725,0.1413967496621737,4,P12
PROGENy_TGFb,-0.08127094164951676,-0.005074201217519318,5,P13
PROGENy_TGFb,0.1742853135335303,0.015747123695647708,5,P13
PROGENy_TGFb,-0.05116419277448054,-0.0026212681051709123,5,P13
PROGENy_TGFb,0.1765730230523008,0.015933513745709862,5,P13
PROGENy_TGFb,1.1497934237928402,0.09522618518287386,5,P13
PROGENy_TGFb,0.5774892660737712,0.048597974855993126,5,P13
PROGENy_TGFb,-0.708309091387142,-0.05616183763356686,5,P13
PROGENy_TGFb,0.6089093233578146,0.05115790914925783,5,P13
PROGENy_TGFb,-0.3334338000763226,-0.025619050736372957,5,P13
PROGENy_TGFb,-0.7679984972021793,-0.061025003715956753,5,P13
PROGENy_TGFb,-1.940243044041155,-0.1565330732403755,5,P13
PROGENy_TGFb,0.19604501086580622,0.017519984734963585,5,P13
PROGENy_TGFb,0.6577096221981509,0.055133890395682415,5,P13
PROGENy_TGFb,0.6641925022873822,0.0556620799820195,5,P13
PROGENy_TGFb,-1.0844002962277466,-0.08680369050999824,5,P13
PROGENy_TGFb,0.5542575059308675,0.046705178196041724,5,P13
PROGENy_TGFb,-0.82191136681173,-0.06541752924556128,5,P13
PROGENy_TGFb,0.37020849788497406,0.031709872392531674,5,P13
PROGENy_TGFb,1.442370456358459,0.11906376040800619,5,P13
PROGENy_TGFb,0.0919605627718058,0.009039753599080921,5,P13
PROGENy_TGFb,-0.17183551838155284,-0.012452907234362924,5,P13
PROGENy_TGFb,0.054553985013047195,0.005992070384099975,5,P13
PROGENy_TGFb,-1.0569216550399612,-0.0845648812273477,5,P13
PROGENy_TGFb,0.1876493318079579,0.01683595075815906,5,P13
PROGENy_TGFb,-0.4294544291301623,-0.03344228603329285,5,P13
PROGENy_TGFb,-2.3267850343720773,-0.18802639891732922,5,P13
PROGENy_TGFb,1.1096472103204424,0.09195529144504135,5,P13
PROGENy_TGFb,-0.7749334697775443,-0.06159002732358534,5,P13
PROGENy_TGFb,0.24534963061641973,0.021537055288812338,5,P13
PROGENy_TGFb,1.6654829060631442,0.13724174162840896,5,P13
PROGENy_TGFb,-0.6344771775504675,-0.05014641740504125,5,P13
PROGENy_TGFb,0.5058773644573688,0.04276342907218177,5,P13
PROGENy_TGFb,-0.850118897350781,-0.06771572444305697,5,P13
PROGENy_TGFb,0.33063834733673725,0.02848591310874253,5,P13
PROGENy_TGFb,-0.9680551645052972,-0.07732452597957733,5,P13
PROGENy_TGFb,0.6847931094168019,0.05734050469575981,5,P13
